user_id,pages_viewed,time_spent,cart_additions,previous_purchases,total_sessions,session_duration,product_category,device_type,traffic_source,purchase
477,12,497,1,5,2,781,Books,Tablet,Referral,0
478,17,361,0,9,6,236,Books,Desktop,Social Media,1
479,6,265,0,2,1,786,Books,Desktop,Organic,0
480,7,231,0,6,8,634,Sports,Tablet,Ads,0
481,14,10,3,3,18,650,Electronics,Mobile,Referral,0
482,13,555,0,4,4,335,Home,Desktop,Ads,1
483,8,455,2,8,5,655,Home,Desktop,Social Media,1
484,10,88,4,5,5,565,Beauty,Tablet,Email,0
485,9,245,0,9,15,834,Electronics,Mobile,Organic,0
486,18,343,0,3,10,491,Sports,Desktop,Email,0
487,2,358,0,7,8,281,Electronics,Mobile,Social Media,0
488,5,107,2,8,7,296,Electronics,Desktop,Email,0
489,5,91,0,9,12,896,Beauty,Mobile,Social Media,0
490,6,511,0,4,11,238,Sports,Mobile,Social Media,0
491,19,486,4,1,13,596,Books,Desktop,Referral,1
492,8,559,2,5,15,568,Home,Mobile,Email,0
493,16,23,2,7,17,864,Clothing,Desktop,Ads,0
494,13,401,0,4,18,532,Books,Desktop,Social Media,1
495,1,356,2,0,8,543,Sports,Mobile,Email,0
496,17,319,1,7,6,609,Home,Desktop,Ads,1
497,7,395,2,8,11,177,Books,Mobile,Organic,1
498,13,218,2,0,9,860,Beauty,Desktop,Ads,0
499,4,366,2,7,5,869,Sports,Mobile,Email,1
500,4,577,3,9,7,671,Sports,Desktop,Email,1
501,6,103,3,1,15,112,Home,Desktop,Ads,0
502,19,102,3,3,4,71,Home,Tablet,Ads,0
503,12,349,2,1,19,185,Electronics,Desktop,Social Media,0
504,7,454,1,1,13,698,Electronics,Desktop,Email,0
505,10,31,2,9,1,482,Sports,Mobile,Social Media,0
506,19,300,0,2,1,648,Clothing,Mobile,Social Media,0
507,7,494,1,7,14,313,Beauty,Mobile,Organic,0
508,3,315,3,3,9,217,Home,Mobile,Email,0
509,13,137,4,6,12,646,Electronics,Tablet,Social Media,0
510,13,282,1,9,18,653,Beauty,Tablet,Organic,1
511,18,451,3,2,9,503,Books,Mobile,Social Media,1
512,8,512,1,9,8,536,Books,Mobile,Social Media,1
513,9,139,1,2,14,162,Sports,Mobile,Email,0
514,7,141,2,1,9,300,Home,Mobile,Ads,0
515,1,491,0,5,2,651,Books,Desktop,Ads,0
516,3,399,4,5,1,102,Home,Mobile,Email,0
517,13,334,3,0,13,465,Electronics,Desktop,Ads,0
518,17,78,1,6,10,887,Books,Mobile,Referral,0
519,1,457,4,3,8,322,Clothing,Tablet,Ads,0
520,6,537,1,2,7,684,Books,Tablet,Social Media,0
521,6,174,0,7,12,801,Home,Mobile,Social Media,0
522,12,497,4,1,17,786,Clothing,Tablet,Organic,1
523,13,435,3,8,12,466,Beauty,Tablet,Email,1
524,13,274,1,7,16,881,Books,Tablet,Organic,0
525,15,351,0,7,10,696,Home,Tablet,Social Media,0
526,16,287,4,2,12,690,Books,Desktop,Social Media,1
527,11,448,1,3,11,89,Books,Desktop,Organic,0
528,5,166,1,1,14,627,Home,Desktop,Referral,0
529,4,431,3,1,13,733,Clothing,Desktop,Ads,0
530,3,260,0,3,2,356,Electronics,Mobile,Referral,0
531,19,539,2,5,7,211,Books,Tablet,Referral,1
532,18,336,1,4,1,828,Sports,Tablet,Referral,1
533,15,106,4,0,3,814,Beauty,Mobile,Referral,0
534,9,522,3,9,12,796,Home,Mobile,Ads,1
535,17,225,3,0,5,463,Books,Desktop,Email,0
536,14,141,1,5,12,548,Electronics,Desktop,Organic,0
537,15,269,1,2,3,667,Home,Tablet,Referral,0
538,1,134,1,2,5,112,Books,Mobile,Referral,0
539,3,91,2,6,1,57,Beauty,Tablet,Organic,0
540,16,292,1,0,16,295,Sports,Mobile,Organic,0
541,11,68,0,0,9,312,Home,Desktop,Email,0
542,12,553,4,9,10,426,Books,Tablet,Social Media,1
543,10,170,1,2,10,792,Clothing,Tablet,Email,0
544,16,293,2,7,13,729,Electronics,Mobile,Social Media,0
545,8,115,4,0,16,412,Sports,Tablet,Ads,0
546,6,114,3,9,4,840,Home,Desktop,Email,0
547,12,448,1,3,14,610,Books,Tablet,Ads,0
548,8,237,4,8,17,348,Sports,Mobile,Organic,0
549,4,591,3,3,5,867,Clothing,Tablet,Email,0
550,8,327,2,9,13,640,Home,Desktop,Organic,0
551,18,473,0,7,3,222,Sports,Mobile,Referral,1
552,5,481,1,6,5,256,Home,Mobile,Organic,0
553,9,65,0,2,16,480,Home,Desktop,Referral,0
554,4,22,2,6,19,211,Sports,Mobile,Social Media,0
555,17,449,4,6,19,356,Home,Mobile,Referral,1
556,9,27,4,9,17,634,Clothing,Tablet,Social Media,0
557,1,122,2,2,18,684,Sports,Mobile,Referral,0
558,13,238,2,1,18,232,Books,Tablet,Referral,0
559,16,180,1,8,8,431,Sports,Desktop,Ads,0
560,13,304,3,0,18,673,Clothing,Desktop,Ads,0
561,14,198,0,6,9,501,Clothing,Desktop,Organic,0
562,3,435,0,3,19,808,Clothing,Desktop,Ads,0
563,6,88,4,1,10,675,Books,Mobile,Social Media,0
564,18,191,4,1,2,208,Books,Mobile,Ads,1
565,19,508,1,7,17,727,Home,Tablet,Organic,1
566,5,80,2,6,13,47,Home,Tablet,Email,0
567,15,257,0,6,11,492,Beauty,Tablet,Social Media,0
568,2,155,1,4,16,864,Home,Mobile,Email,0
569,10,305,4,9,7,638,Clothing,Tablet,Social Media,1
570,18,591,4,7,3,575,Beauty,Mobile,Organic,1
571,13,479,0,1,16,432,Clothing,Desktop,Ads,0
572,5,515,4,1,19,422,Electronics,Mobile,Email,0
573,1,202,4,4,16,329,Books,Desktop,Email,0
574,1,77,3,0,2,380,Sports,Tablet,Ads,0
575,18,503,2,5,14,216,Electronics,Mobile,Organic,1
576,15,61,4,3,10,376,Books,Tablet,Ads,0
577,17,372,3,5,19,652,Books,Tablet,Referral,1
578,11,483,1,6,11,438,Clothing,Desktop,Referral,1
579,17,530,4,2,18,788,Home,Tablet,Referral,1
580,13,440,1,7,11,100,Sports,Mobile,Email,1
581,1,307,4,6,9,850,Home,Tablet,Email,0
582,2,444,0,0,19,356,Home,Desktop,Organic,0
583,9,207,3,5,10,241,Sports,Desktop,Social Media,0
584,3,137,3,6,3,338,Sports,Tablet,Ads,0
585,1,541,0,3,3,137,Electronics,Desktop,Social Media,0
586,16,420,2,1,8,206,Clothing,Tablet,Email,1
587,6,74,3,9,6,456,Home,Desktop,Ads,0
588,17,250,1,8,1,769,Clothing,Tablet,Email,1
589,5,378,3,6,6,560,Clothing,Tablet,Organic,0
590,5,545,2,0,2,863,Beauty,Mobile,Ads,0
591,6,393,1,7,19,447,Electronics,Mobile,Email,0
592,3,440,1,2,7,277,Home,Tablet,Referral,0
593,5,92,0,3,11,238,Books,Mobile,Referral,0
594,5,583,4,4,11,245,Sports,Mobile,Email,0
595,10,295,0,0,4,742,Sports,Desktop,Social Media,0
596,10,543,4,5,16,467,Clothing,Mobile,Organic,1
597,19,468,0,9,5,798,Electronics,Desktop,Organic,1
598,17,221,4,5,7,647,Electronics,Mobile,Email,0
599,14,135,3,1,16,340,Home,Mobile,Organic,0
600,9,422,1,9,15,812,Home,Tablet,Ads,1
601,14,508,4,5,5,412,Clothing,Mobile,Organic,1
602,1,434,3,7,1,300,Clothing,Tablet,Referral,0
603,19,563,2,5,9,150,Clothing,Tablet,Email,1
604,13,552,0,3,5,436,Beauty,Tablet,Ads,0
605,13,167,2,3,6,274,Electronics,Tablet,Organic,0
606,4,121,3,8,3,95,Clothing,Mobile,Referral,0
607,1,411,2,5,6,257,Electronics,Tablet,Social Media,0
608,17,131,2,7,8,166,Books,Mobile,Organic,0
609,8,282,3,7,6,223,Sports,Mobile,Referral,0
610,2,303,1,6,16,735,Sports,Desktop,Referral,0
611,8,407,4,2,16,687,Electronics,Desktop,Referral,0
612,7,480,0,9,3,686,Books,Desktop,Referral,0
613,2,216,4,0,17,518,Sports,Tablet,Social Media,0
614,3,119,0,4,6,613,Sports,Mobile,Email,0
615,18,449,4,9,6,383,Sports,Mobile,Referral,1
616,12,287,2,9,19,733,Home,Tablet,Email,1
617,1,577,1,1,15,585,Books,Desktop,Social Media,0
618,12,578,2,9,19,186,Home,Desktop,Social Media,1
619,5,491,1,1,2,505,Electronics,Mobile,Ads,0
620,17,123,3,6,8,45,Electronics,Mobile,Ads,0
621,16,486,0,2,7,107,Beauty,Mobile,Referral,0
622,15,330,0,7,8,81,Home,Desktop,Email,0
623,15,188,3,8,13,543,Electronics,Mobile,Social Media,1
624,5,228,4,7,15,533,Home,Desktop,Organic,0
625,14,537,3,5,12,773,Beauty,Desktop,Ads,1
626,2,501,3,4,15,90,Electronics,Desktop,Ads,1
627,11,70,1,2,14,161,Electronics,Tablet,Organic,0
628,19,63,3,2,7,411,Electronics,Tablet,Email,0
629,7,547,0,6,17,593,Electronics,Mobile,Email,0
630,6,74,2,4,5,838,Clothing,Desktop,Email,0
631,2,595,1,5,10,721,Books,Mobile,Referral,0
632,6,180,1,5,19,572,Books,Desktop,Referral,0
633,18,282,4,8,18,439,Home,Mobile,Organic,1
634,2,544,2,0,10,184,Home,Mobile,Social Media,0
635,18,400,1,7,2,662,Home,Tablet,Organic,1
636,15,336,3,9,6,80,Beauty,Tablet,Social Media,1
637,19,117,1,4,3,124,Clothing,Tablet,Organic,0
638,2,171,1,5,19,717,Home,Tablet,Referral,0
639,6,461,1,5,5,552,Home,Desktop,Email,0
640,1,215,4,0,7,553,Electronics,Mobile,Ads,0
641,15,599,1,2,7,384,Electronics,Mobile,Organic,1
642,10,25,1,5,10,74,Electronics,Desktop,Organic,0
643,19,336,4,8,1,831,Home,Desktop,Ads,1
644,17,11,2,5,11,234,Electronics,Mobile,Organic,0
645,5,19,0,5,7,760,Home,Tablet,Email,0
646,4,443,4,0,6,869,Beauty,Tablet,Ads,0
647,10,134,4,8,6,460,Beauty,Tablet,Ads,0
648,17,90,1,3,13,285,Sports,Desktop,Email,0
649,10,494,1,1,16,277,Clothing,Mobile,Email,0
650,17,159,0,0,13,562,Electronics,Desktop,Ads,0
651,5,349,1,2,2,70,Books,Mobile,Email,0
652,2,138,3,2,19,488,Electronics,Tablet,Email,0
653,6,447,1,4,19,819,Clothing,Tablet,Email,0
654,2,510,1,0,19,306,Clothing,Tablet,Ads,0
655,13,67,3,6,18,224,Sports,Mobile,Organic,0
656,11,207,0,0,6,100,Clothing,Tablet,Social Media,0
657,11,220,3,3,2,299,Home,Mobile,Ads,0
658,16,54,4,5,19,364,Electronics,Desktop,Social Media,0
659,11,106,3,0,6,614,Clothing,Tablet,Email,0
660,19,288,2,6,15,337,Home,Desktop,Email,1
661,15,544,4,9,6,456,Clothing,Desktop,Organic,1
662,16,419,1,6,3,228,Books,Mobile,Email,1
663,11,470,4,2,11,105,Home,Desktop,Social Media,0
664,16,400,0,3,8,816,Beauty,Mobile,Ads,0
665,8,53,0,5,18,824,Home,Mobile,Ads,0
666,4,36,3,6,17,687,Sports,Desktop,Organic,0
667,8,106,4,3,19,554,Home,Mobile,Social Media,0
668,4,557,1,9,19,670,Clothing,Mobile,Email,1
669,3,576,0,8,17,259,Beauty,Mobile,Referral,1
670,3,228,1,8,4,114,Beauty,Desktop,Organic,0
671,18,194,2,8,7,191,Home,Mobile,Organic,1
672,19,78,0,9,5,426,Clothing,Tablet,Referral,0
673,19,139,3,5,16,400,Beauty,Desktop,Ads,1
674,5,576,2,1,6,592,Books,Desktop,Ads,0
675,18,343,4,1,14,244,Home,Mobile,Ads,1
676,10,163,1,3,2,30,Home,Desktop,Referral,0
677,6,556,0,8,18,406,Home,Tablet,Email,0
678,1,88,2,2,18,441,Beauty,Desktop,Email,0
679,5,588,2,5,13,664,Electronics,Desktop,Social Media,0
680,9,422,0,1,18,829,Clothing,Desktop,Social Media,0
681,12,555,4,0,17,229,Sports,Mobile,Ads,1
682,14,178,4,4,13,212,Sports,Tablet,Referral,0
683,2,592,3,7,12,439,Clothing,Tablet,Organic,1
684,17,524,4,9,3,427,Electronics,Tablet,Email,1
685,14,323,3,9,7,245,Clothing,Desktop,Referral,1
686,13,41,2,1,1,781,Home,Tablet,Social Media,0
687,9,296,0,9,5,378,Books,Mobile,Email,0
688,15,52,4,8,1,609,Clothing,Desktop,Email,0
689,15,10,3,7,4,860,Clothing,Mobile,Referral,1
690,11,582,2,2,1,623,Books,Desktop,Social Media,1
691,16,279,4,0,13,683,Beauty,Mobile,Referral,1
692,17,189,1,3,14,70,Sports,Desktop,Organic,0
693,4,527,2,7,15,780,Sports,Mobile,Email,0
694,1,112,4,2,17,32,Home,Tablet,Referral,0
695,8,19,2,9,12,123,Books,Desktop,Referral,0
696,17,592,0,1,7,88,Home,Desktop,Organic,1
697,3,99,0,6,19,769,Beauty,Mobile,Referral,0
698,15,235,0,3,3,436,Home,Mobile,Email,0
699,15,135,1,5,18,47,Books,Mobile,Ads,0
700,14,218,0,4,4,523,Books,Desktop,Ads,0
701,14,106,1,1,3,780,Electronics,Mobile,Social Media,0
702,2,83,0,9,12,537,Beauty,Tablet,Organic,0
703,13,200,2,1,12,615,Books,Mobile,Social Media,0
704,14,65,4,8,17,361,Books,Mobile,Ads,0
705,19,562,4,9,6,198,Beauty,Mobile,Organic,1
706,7,41,0,1,15,805,Clothing,Tablet,Referral,0
707,3,536,4,7,2,701,Clothing,Mobile,Referral,1
708,15,583,0,7,8,878,Electronics,Mobile,Email,1
709,14,293,0,0,14,710,Books,Desktop,Ads,0
710,11,503,3,0,5,235,Beauty,Desktop,Referral,1
711,15,196,3,3,3,898,Beauty,Mobile,Organic,0
712,13,507,3,1,10,550,Clothing,Desktop,Referral,1
713,18,451,1,0,7,534,Sports,Mobile,Social Media,0
714,6,139,3,8,11,375,Sports,Mobile,Social Media,0
715,3,301,0,2,15,333,Books,Tablet,Social Media,0
716,19,123,2,0,2,144,Clothing,Mobile,Social Media,0
717,15,208,3,1,5,693,Books,Desktop,Social Media,0
718,5,22,3,7,11,116,Home,Desktop,Email,0
719,10,280,2,4,8,124,Beauty,Desktop,Social Media,0
720,7,224,0,6,13,772,Books,Desktop,Email,0
721,17,453,1,5,11,457,Electronics,Mobile,Email,1
722,7,521,3,0,17,727,Sports,Tablet,Referral,1
723,12,456,2,5,15,479,Books,Tablet,Organic,1
724,17,83,0,6,1,655,Home,Mobile,Social Media,0
725,13,546,4,3,19,815,Beauty,Desktop,Organic,1
726,4,110,1,7,16,570,Home,Tablet,Ads,0
727,10,185,2,7,19,744,Books,Tablet,Email,0
728,3,436,2,6,13,31,Beauty,Mobile,Ads,0
729,9,126,2,1,4,107,Beauty,Desktop,Email,0
730,13,175,3,5,11,353,Clothing,Tablet,Social Media,0
731,18,50,4,5,18,772,Clothing,Mobile,Ads,1
732,15,438,1,6,18,127,Electronics,Tablet,Referral,0
733,4,353,0,5,10,658,Electronics,Tablet,Ads,0
734,15,433,0,1,17,139,Home,Desktop,Email,0
735,2,375,4,7,13,708,Clothing,Desktop,Email,0
736,15,129,2,3,14,486,Beauty,Tablet,Organic,0
737,8,238,2,8,7,517,Clothing,Desktop,Ads,0
738,8,139,2,7,10,838,Beauty,Tablet,Referral,0
739,17,361,2,2,3,400,Clothing,Tablet,Social Media,0
740,12,327,2,2,2,366,Beauty,Tablet,Organic,0
741,19,346,4,7,19,628,Home,Mobile,Ads,1
742,10,282,3,1,7,51,Clothing,Desktop,Organic,0
743,9,126,1,8,5,751,Sports,Desktop,Ads,0
744,5,377,2,3,3,334,Sports,Tablet,Social Media,0
745,6,103,3,5,2,301,Beauty,Desktop,Social Media,0
746,2,177,0,2,6,519,Home,Tablet,Referral,0
747,13,350,4,2,14,865,Beauty,Desktop,Organic,1
748,6,161,3,2,7,475,Home,Desktop,Referral,0
749,5,595,2,9,2,307,Electronics,Tablet,Ads,1
750,1,283,2,1,11,680,Clothing,Desktop,Social Media,0
751,6,563,2,7,3,882,Home,Tablet,Social Media,1
752,6,505,3,8,9,406,Beauty,Mobile,Email,1
753,16,110,2,7,8,261,Electronics,Tablet,Email,0
754,4,566,3,9,11,774,Beauty,Desktop,Referral,1
755,11,91,2,2,18,621,Sports,Mobile,Organic,0
756,9,538,0,6,1,455,Sports,Mobile,Ads,0
757,3,82,0,9,15,84,Clothing,Tablet,Referral,0
758,19,23,1,1,4,832,Books,Mobile,Social Media,0
759,8,442,2,3,4,470,Clothing,Tablet,Social Media,0
760,5,166,2,5,10,63,Electronics,Desktop,Social Media,0
761,4,141,3,4,11,358,Sports,Tablet,Ads,0
762,6,347,3,8,18,874,Home,Mobile,Referral,1
763,2,413,2,9,15,483,Sports,Tablet,Ads,0
764,11,385,1,3,3,417,Books,Tablet,Social Media,0
765,4,568,2,4,7,793,Clothing,Desktop,Email,1
766,15,116,3,3,7,459,Beauty,Tablet,Referral,1
767,6,274,2,7,17,505,Electronics,Desktop,Email,0
768,17,214,3,7,16,154,Books,Mobile,Referral,1
769,6,88,2,2,16,552,Sports,Mobile,Social Media,0
770,19,164,4,0,8,511,Home,Tablet,Email,0
771,2,256,3,5,3,346,Books,Tablet,Email,0
772,15,540,1,1,15,151,Home,Mobile,Referral,1
773,11,547,4,1,1,576,Home,Mobile,Email,1
774,8,163,2,2,10,610,Electronics,Mobile,Email,0
775,19,163,3,7,2,342,Home,Tablet,Social Media,1
776,13,101,4,2,7,516,Home,Mobile,Referral,0
777,12,442,1,6,14,680,Sports,Tablet,Referral,1
778,5,347,3,9,16,41,Electronics,Mobile,Organic,1
779,6,489,4,9,15,154,Beauty,Mobile,Referral,1
780,4,140,4,8,7,840,Beauty,Tablet,Social Media,0
781,19,459,4,7,13,688,Home,Desktop,Email,1
782,1,282,0,0,10,106,Books,Tablet,Organic,0
783,17,597,2,6,9,609,Clothing,Desktop,Email,1
784,12,186,3,6,9,747,Electronics,Tablet,Referral,0
785,15,58,3,7,6,265,Clothing,Desktop,Ads,0
786,1,576,3,9,12,600,Electronics,Desktop,Email,1
787,14,364,4,4,14,799,Electronics,Desktop,Referral,1
788,6,317,2,9,7,283,Sports,Tablet,Social Media,1
789,5,55,1,8,8,435,Home,Tablet,Referral,0
790,11,311,3,8,8,272,Sports,Tablet,Organic,1
791,4,417,2,7,8,490,Books,Desktop,Ads,0
792,13,198,2,5,2,306,Clothing,Desktop,Ads,0
793,11,138,0,5,14,498,Clothing,Tablet,Ads,0
794,3,570,3,0,10,249,Beauty,Tablet,Social Media,0
795,1,546,4,5,18,254,Books,Mobile,Ads,1
796,6,275,2,3,18,130,Books,Mobile,Email,0
797,18,127,2,3,18,883,Sports,Mobile,Social Media,1
798,10,473,1,1,16,663,Sports,Mobile,Referral,0
799,5,153,0,3,5,759,Books,Mobile,Organic,0
800,10,451,2,4,5,536,Sports,Tablet,Social Media,0
801,12,209,2,4,10,616,Beauty,Desktop,Organic,0
802,2,166,4,4,17,360,Sports,Desktop,Social Media,0
803,13,496,4,3,13,266,Sports,Tablet,Referral,1
804,8,143,1,0,17,368,Books,Tablet,Organic,0
805,2,157,1,9,18,781,Books,Tablet,Social Media,0
806,1,345,1,7,13,535,Sports,Mobile,Organic,0
807,5,80,4,2,17,194,Sports,Mobile,Ads,0
808,9,242,4,1,15,875,Books,Mobile,Ads,0
809,17,343,0,8,12,698,Clothing,Tablet,Ads,1
810,9,99,3,6,10,752,Home,Tablet,Email,0
811,11,343,3,8,13,818,Clothing,Desktop,Ads,1
812,15,208,0,1,11,757,Sports,Tablet,Ads,0
813,6,170,3,8,3,247,Electronics,Mobile,Referral,0
814,3,547,4,9,10,774,Electronics,Desktop,Organic,1
815,17,130,3,8,11,405,Beauty,Tablet,Organic,0
816,5,310,4,8,6,41,Clothing,Desktop,Ads,0
817,12,584,0,9,1,461,Books,Desktop,Organic,1
818,18,445,1,9,6,112,Beauty,Tablet,Social Media,1
819,14,77,0,3,5,460,Beauty,Mobile,Ads,0
820,11,468,3,9,7,654,Electronics,Mobile,Ads,1
821,9,523,4,2,12,507,Clothing,Desktop,Email,1
822,2,407,3,5,12,812,Home,Tablet,Social Media,0
823,12,295,3,2,7,736,Books,Tablet,Ads,0
824,3,570,1,8,2,398,Clothing,Mobile,Ads,0
825,3,149,3,2,1,682,Beauty,Tablet,Organic,0
826,1,565,1,1,18,665,Sports,Tablet,Ads,0
827,8,599,4,7,12,170,Beauty,Desktop,Ads,1
828,8,291,4,5,7,749,Clothing,Tablet,Ads,1
829,11,587,1,7,19,656,Electronics,Tablet,Ads,1
830,9,466,0,6,3,747,Clothing,Tablet,Email,0
831,5,96,4,2,10,485,Home,Mobile,Social Media,0
832,14,88,0,7,11,531,Books,Mobile,Email,0
833,3,214,4,9,5,432,Books,Desktop,Organic,0
834,5,346,4,0,2,317,Sports,Mobile,Referral,0
835,5,263,2,0,8,384,Sports,Mobile,Ads,0
836,19,313,3,9,14,372,Beauty,Mobile,Organic,1
837,14,389,3,7,8,178,Clothing,Mobile,Referral,1
838,4,139,0,8,6,239,Books,Desktop,Ads,0
839,13,285,3,9,1,141,Electronics,Tablet,Ads,1
840,10,567,0,5,1,683,Home,Tablet,Referral,0
841,18,192,4,4,8,565,Beauty,Tablet,Email,1
842,8,277,2,1,11,78,Clothing,Desktop,Referral,0
843,8,331,2,8,18,829,Electronics,Mobile,Referral,1
844,7,521,4,5,10,360,Clothing,Desktop,Social Media,1
845,8,87,1,7,12,394,Electronics,Desktop,Ads,0
846,14,348,1,8,16,40,Clothing,Desktop,Ads,1
847,19,565,3,8,5,217,Clothing,Tablet,Email,1
848,6,518,0,7,16,538,Books,Mobile,Email,0
849,1,247,2,9,12,609,Beauty,Tablet,Social Media,0
850,15,143,3,7,6,474,Clothing,Desktop,Social Media,1
851,1,201,4,2,5,119,Clothing,Desktop,Social Media,0
852,17,365,2,2,1,651,Beauty,Tablet,Email,0
853,1,287,0,1,19,705,Beauty,Tablet,Referral,0
854,15,27,0,0,10,477,Sports,Tablet,Ads,0
855,2,533,1,3,14,747,Sports,Mobile,Ads,0
856,14,189,3,1,3,61,Books,Tablet,Organic,0
857,8,132,4,1,6,356,Beauty,Mobile,Email,0
858,8,255,2,4,5,103,Home,Mobile,Email,0
859,19,382,0,3,17,280,Books,Tablet,Social Media,0
860,7,60,2,0,18,479,Electronics,Desktop,Organic,0
861,19,80,4,8,12,384,Beauty,Desktop,Organic,1
862,6,489,2,3,5,562,Sports,Mobile,Email,0
863,6,569,3,4,9,325,Clothing,Mobile,Social Media,0
864,3,28,1,6,12,327,Beauty,Mobile,Ads,0
865,7,93,2,1,9,357,Beauty,Desktop,Social Media,0
866,19,164,1,7,3,331,Sports,Mobile,Ads,0
867,8,574,4,1,1,541,Sports,Mobile,Email,1
868,10,366,1,9,15,367,Home,Desktop,Social Media,0
869,15,452,2,4,10,614,Books,Tablet,Organic,1
870,15,78,2,1,14,403,Sports,Desktop,Referral,0
871,1,532,0,1,7,582,Sports,Tablet,Organic,0
872,7,152,2,3,4,123,Sports,Tablet,Ads,0
873,4,201,1,3,5,161,Books,Mobile,Email,0
874,6,396,0,7,16,640,Clothing,Mobile,Social Media,0
875,1,387,2,5,3,82,Beauty,Tablet,Email,0
876,5,590,2,9,17,525,Beauty,Mobile,Email,1
877,1,544,4,7,13,258,Sports,Tablet,Ads,0
878,4,302,0,6,6,669,Books,Mobile,Email,0
879,2,18,4,9,5,241,Home,Desktop,Social Media,0
880,10,280,4,3,16,826,Sports,Tablet,Organic,0
881,5,396,4,1,11,820,Books,Tablet,Email,0
882,10,102,3,8,17,533,Books,Mobile,Social Media,0
883,1,538,4,1,5,524,Home,Desktop,Social Media,0
884,6,163,1,0,6,882,Books,Mobile,Ads,0
885,13,414,2,7,10,700,Beauty,Desktop,Email,1
886,15,158,3,9,1,893,Home,Mobile,Ads,1
887,4,276,4,8,10,262,Home,Tablet,Organic,0
888,13,431,2,0,17,100,Electronics,Desktop,Organic,0
889,15,481,0,6,3,746,Home,Desktop,Social Media,0
890,8,556,0,1,2,218,Home,Mobile,Email,0
891,5,535,2,5,17,692,Clothing,Desktop,Social Media,0
892,15,512,1,4,4,37,Beauty,Mobile,Email,1
893,4,23,2,0,2,361,Sports,Desktop,Ads,0
894,12,373,2,1,5,641,Electronics,Mobile,Organic,0
895,13,128,3,1,10,45,Home,Mobile,Organic,0
896,2,247,0,9,1,695,Clothing,Mobile,Ads,0
897,19,555,0,9,1,698,Clothing,Tablet,Referral,1
898,19,178,4,5,4,122,Books,Desktop,Referral,1
899,4,531,2,0,7,291,Sports,Tablet,Referral,0
900,4,525,2,3,14,578,Sports,Tablet,Email,0
901,11,406,1,9,14,190,Beauty,Tablet,Ads,1
902,5,115,0,4,18,380,Books,Tablet,Email,0
903,11,94,1,1,2,203,Home,Desktop,Email,0
904,10,223,3,1,1,346,Clothing,Desktop,Ads,0
905,8,130,4,6,16,47,Electronics,Tablet,Email,0
906,6,141,1,6,18,515,Beauty,Desktop,Ads,0
907,6,206,0,5,16,396,Home,Desktop,Referral,0
908,8,28,3,0,6,380,Books,Mobile,Referral,0
909,15,21,2,2,10,557,Sports,Desktop,Email,0
910,14,90,3,8,2,464,Books,Tablet,Organic,0
911,11,339,1,9,7,299,Home,Desktop,Ads,1
912,12,401,0,0,17,97,Books,Tablet,Social Media,0
913,13,316,1,1,3,59,Sports,Desktop,Social Media,0
914,8,276,2,7,12,345,Home,Tablet,Email,1
915,18,456,2,6,2,850,Electronics,Desktop,Organic,1
916,1,450,0,8,7,766,Beauty,Desktop,Ads,0
917,15,11,4,9,17,193,Books,Desktop,Referral,1
918,8,529,3,3,19,349,Sports,Tablet,Email,1
919,11,318,3,3,12,43,Electronics,Mobile,Ads,0
920,12,531,2,6,9,308,Clothing,Tablet,Ads,1
921,12,478,1,0,14,461,Electronics,Desktop,Ads,0
922,4,221,1,9,2,697,Electronics,Tablet,Organic,0
923,16,121,4,8,4,663,Electronics,Desktop,Ads,1
924,4,17,1,1,19,292,Sports,Desktop,Organic,0
925,5,486,3,0,16,711,Clothing,Mobile,Organic,0
926,5,469,1,6,17,551,Beauty,Desktop,Ads,0
927,8,262,4,5,2,201,Electronics,Desktop,Referral,0
928,10,535,3,2,17,387,Sports,Desktop,Ads,0
929,17,447,1,0,19,42,Sports,Mobile,Referral,0
930,9,245,3,4,8,754,Beauty,Tablet,Email,0
931,19,315,2,9,6,702,Home,Mobile,Social Media,1
932,14,487,2,3,12,261,Clothing,Tablet,Email,1
933,8,29,2,4,18,505,Clothing,Desktop,Organic,0
934,9,225,1,0,2,500,Books,Tablet,Email,0
935,11,144,4,0,19,189,Electronics,Tablet,Social Media,0
936,1,138,3,4,10,668,Home,Tablet,Social Media,0
937,14,419,0,5,3,589,Clothing,Tablet,Referral,0
938,5,431,2,4,12,290,Books,Desktop,Email,0
939,14,303,2,1,16,602,Electronics,Mobile,Organic,0
940,4,255,0,8,12,663,Home,Tablet,Organic,0
941,1,565,0,4,8,631,Sports,Desktop,Referral,0
942,19,95,1,4,5,388,Electronics,Desktop,Referral,0
943,8,565,3,9,11,284,Home,Desktop,Email,1
944,15,384,2,8,10,631,Beauty,Desktop,Referral,1
945,15,455,4,2,3,544,Clothing,Tablet,Social Media,1
946,9,387,1,4,9,309,Electronics,Mobile,Organic,0
947,9,399,1,4,12,146,Books,Desktop,Social Media,0
948,10,60,4,1,6,639,Sports,Mobile,Ads,0
949,9,251,4,3,19,191,Books,Mobile,Social Media,0
950,3,303,4,1,16,881,Electronics,Mobile,Organic,0
951,11,572,0,4,14,327,Clothing,Desktop,Ads,0
952,6,275,2,9,4,326,Clothing,Desktop,Email,0
953,2,129,0,1,18,623,Home,Desktop,Ads,0
954,7,257,2,9,10,387,Books,Mobile,Referral,0
955,18,79,0,8,18,689,Books,Desktop,Organic,0
